Course Code,Course Name,Description,Prerequisites
GLBL 345.,  African Contemporary Issues and Concerns.  4 Credits.,"Introduces students to current challenges facing African peoples today. Extends survey of Africa courses, and prepares students for more advanced study regarding the African continent.Additional Information:Social Science AreaCultural Literacy: Global Perspectives",None
GLBL 350.,  Education and Development.  4 Credits.,"This course will introduce students to the foundational ideas in the field of international and comparative education, and help build a theoretical toolkit of the major approaches scholars utilize when analyzing education from a global perspective.Additional Information:Social Science AreaCultural Literacy: Global Perspectives",None
GLBL 360.,  International Cooperation and Conflict.  4 Credits.,"Utilizes case studies and selected themes to examine the root causes, stakeholder perspectives, and attempts to resolve international conflicts.Additional Information:Social Science AreaCultural Literacy: Global Perspectives",None
GLBL 370.,  International Human Rights.  4 Credits.,"Survey of human rights, examining diverse perspectives on the concept, practice, and implementation of human rights and human rights regimes.Additional Information:Social Science AreaCultural Literacy: Global Perspectives",None
GLBL 399.,  Special Studies: [Topic].  1-5 Credits.,Repeatable.Repeatable 99 times,None
GLBL 401.,  Research: [Topic].  1-12 Credits.,Repeatable.Repeatable 99 times,None
GLBL 403.,  Thesis.  1-12 Credits.,Repeatable.Repeatable 99 times,None
GLBL 405.,  Reading and Conference: [Topic].  1-12 Credits.,Repeatable.Repeatable 99 times,None
GLBL 406.,  Field Studies: [Topic].  1-12 Credits.,Repeatable.Repeatable 99 times,None
GLBL 407.,  Seminar: [Topic].  1-5 Credits.,Repeatable. Special topics in international studies.Repeatable 99 times,None
GLBL 408.,  Workshop: [Topic].  1-12 Credits.,Repeatable.Repeatable 99 times,None
GLBL 409.,  Terminal Project.  1-12 Credits.,Repeatable.Repeatable 99 times,None
GLBL 410.,  Experimental Course: [Topic].  1-5 Credits.,Repeatable. Recent topics include Africa: Development and Social Change. Repeatable when topic changes.Repeatable 99 times when topic changes,None
GLBL 415.,  The Global Story of Race.  4 Credits.,"Working from a historical and cultural perspective, this course uses global case studies to explore how race came to be a key principle of social organization around the world through colonialism and extractive capitalism, and how it manifests today.Additional Information:Cultural Literacy: Global Perspectives",None
GLBL 420.,  Global Community Development.  4 Credits.,"Introduction to communitarian theory and local-level grass-roots development practices. Comparison across North-South divide of efforts to alleviate poverty, promote sustainability, and ensure mobilization and cohesion.Requisites:Prereq:GLBL 240.",None
GLBL 421.,  Gender and International Development.  4 Credits.,"Analysis of the changing roles, opportunities, and expectations of Third World women as their societies undergo social upheavals associated with the problematic effects of development.Requisites:Prereq:GLBL 240.Additional Information:Cultural Literacy: Global Perspectives",None
GLBL 422.,  Aid to Developing Countries.  4 Credits.,"Examines the history and current dynamics of international bilateral and multilateral development assistance, the possibilities and constraints of aid, and other related issues.Requisites:Prereq:GLBL 240.",None
GLBL 424.,  United Nations Intervention in Global Crises.  4 Credits.,"Explores the theory and practice of humanitarian aid, peace-building, and development during or after violent conflict. Focuses on work of international organizations in conflict areas or on issues of conflict.",None
GLBL 425.,  Global Food Security.  4 Credits.,"Explores explanations for, and solutions to, persistent inequities in food access. Considers the political, agricultural, economic and humanitarian aspects of the global food system.",None
GLBL 431.,  Cross-Cultural Communication.  4 Credits.,"Focuses on skills and insights needed by everyone working in cross-cultural settings. Considers values, development, education, politics, and environment as central to cross-cultural understanding. Theoretical as well as applied approach, with lectures, discussions and hands-on activities.Additional Information:Cultural Literacy: Global Perspectives",None
GLBL 433.,  Childhood in Cross-Cultural and Global Perspective.  4 Credits.,Explores the experience of childhood around the world and examines how this experience is shaped by beliefs about who and what children are and by local conditions and contingencies.Additional Information:Cultural Literacy: Global Perspectives,None
GLBL 434.,  Language Policy and Multilingualism.  4 Credits.,"Explores the influence of language on policy issues in societies around the world relative to identity, education, nationalism, multilingualism, human rights, globalization, and language spread and loss.Additional Information:Cultural Literacy: Global Perspectives",None
GLBL 435.,  Global Perspectives on Disability.  2 Credits.,"This class uses a human rights paradigm to examine issues facing people with disabilities throughout the world. Readings and discussions will emphasize cross-disability and cross-cultural approaches to gender and disability, international development and disability, inclusive educational models, and cross-cultural aspects of disability.",None
GLBL 442.,  South Asia: Development and Social Change.  4 Credits.,Introduction to the vast social changes and development issues confronting the South Asian subcontinent.Additional Information:Cultural Literacy: Global Perspectives,None
GLBL 443.,  Europe Development and Social Change.  4 Credits.,"Through the lens of development studies, students (1) develop a fundamental knowledge and literacy regarding current European quality of life issues, (2) critically examine how these issues are viewed by various stakeholders, and (3) consider attempts to enhance human, national and regional development processes.Additional Information:Cultural Literacy: Global Perspectives",None
GLBL 444.,  Southeast Asia Today.  4 Credits.,"Introduction to mainland and island Southeast Asia, with a special focus on social changes that are occurring across the region and how change is affecting peoples and societies.Additional Information:Cultural Literacy: Global Perspectives",None
GLBL 445.,  Development and Social Change in Sub-Saharan Africa.  4 Credits.,"Introduces theoretical and practical aspects of development and social change in sub-Saharan Africa, with focus on key issues in African development during the post-colonial era.Additional Information:Cultural Literacy: Global Perspectives",None
GLBL 446.,  Development and Social Change in Latin America.  4 Credits.,"Explores development challenges, debt cycles, urban growth, neoliberalism, populism, socialism, gender, the environment, U.S.–Latin American relations, ecotourism, and drug geographies in the region.",None
GLBL 448.,  Bollywood's Lens on Indian Society.  4 Credits.,"Explores Indian society through film, focusing on critical social issues; depicted vs. the historical reality; and ongoing transformations of social orientations and values.",None
GLBL 463.,  Population Displacement and Global Health.  4 Credits.,Explores health and mental health problems affecting displaced (migrant and refugee) communities and considers underdevelopment as a fundamental cause of displacement and health problems. Offered once per academic year.,None
GLBL 465.,  Global Reproductive Health.  4 Credits.,"Overview of issues in global reproductive health, including politics, economics, historical and cultural factors. Implications for international health and development programs reviewed. Offered alternate years.",None
GLBL 467.,  Global Mental Health.  4 Credits.,"Overview of global mental health from a critical, anthropological, and historical perspective, with attention to cross-cultural differences in illness experience and treatment options.",None
